7700      [2.93e-06, 5.89e-06, 3.85e-06, 8.64e-07, 6.25e-07, 5.17e-07, 4.06e-07, 1.66e-06]    [3.93e-06, 8.06e-06, 5.40e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
7800      [5.55e-05, 1.94e-05, 1.57e-05, 1.11e-05, 6.07e-07, 1.12e-05, 4.65e-07, 1.56e-06]    [6.55e-05, 2.21e-05, 1.68e-05, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
7900      [2.68e-06, 6.29e-06, 4.19e-06, 3.17e-06, 5.50e-07, 3.28e-06, 4.44e-07, 1.49e-06]    [3.90e-06, 8.47e-06, 5.57e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8000      [2.97e-06, 5.75e-06, 3.83e-06, 1.22e-06, 5.55e-07, 1.68e-06, 4.29e-07, 1.59e-06]    [3.86e-06, 7.95e-06, 5.21e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8100      [2.44e-06, 5.31e-06, 3.50e-06, 6.44e-07, 5.22e-07, 3.58e-07, 4.03e-07, 1.41e-06]    [3.42e-06, 7.33e-06, 4.90e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8200      [2.65e-06, 5.53e-06, 3.82e-06, 7.11e-07, 5.40e-07, 9.33e-07, 4.45e-07, 1.40e-06]    [3.65e-06, 7.79e-06, 5.34e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8300      [7.21e-05, 2.75e-05, 1.73e-05, 4.74e-06, 5.28e-07, 2.73e-06, 3.66e-07, 1.16e-05]    [7.98e-05, 3.18e-05, 2.15e-05, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8400      [1.16e-03, 2.91e-04, 2.96e-04, 2.06e-04, 5.00e-07, 1.98e-04, 2.89e-07, 1.83e-04]    [9.89e-04, 2.33e-04, 2.46e-04, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8500      [1.16e-05, 3.27e-05, 9.27e-06, 7.80e-05, 4.29e-07, 7.35e-05, 3.97e-07, 2.31e-06]    [1.25e-05, 3.79e-05, 9.67e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8600      [2.35e-04, 9.18e-05, 5.27e-05, 1.22e-05, 6.41e-07, 7.53e-06, 6.04e-07, 5.21e-05]    [2.48e-04, 1.01e-04, 5.16e-05, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8700      [3.72e-06, 5.14e-06, 4.31e-06, 5.37e-07, 4.70e-07, 1.26e-06, 3.78e-07, 1.50e-06]    [4.24e-06, 7.14e-06, 5.62e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8800      [2.05e-06, 4.50e-06, 3.07e-06, 4.59e-07, 4.52e-07, 2.32e-07, 3.90e-07, 1.14e-06]    [2.87e-06, 6.43e-06, 4.47e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
8900      [2.67e-06, 6.28e-06, 3.89e-06, 1.15e-06, 5.19e-07, 6.12e-07, 5.04e-07, 1.16e-06]    [3.85e-06, 8.40e-06, 5.50e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9000      [6.49e-06, 5.33e-06, 5.11e-06, 2.15e-06, 4.35e-07, 1.70e-06, 3.99e-07, 2.22e-06]    [6.94e-06, 7.33e-06, 7.12e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9100      [1.24e-03, 4.28e-04, 2.61e-04, 1.33e-04, 4.75e-07, 7.33e-05, 4.81e-07, 2.52e-04]    [1.29e-03, 4.75e-04, 2.51e-04, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9200      [1.89e-06, 4.31e-06, 3.04e-06, 5.15e-07, 4.13e-07, 3.03e-07, 3.51e-07, 1.09e-06]    [2.63e-06, 6.23e-06, 4.45e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9300      [9.49e-05, 1.25e-05, 8.46e-05, 3.98e-05, 3.84e-07, 7.58e-05, 2.71e-07, 2.05e-05]    [1.01e-04, 1.23e-05, 9.76e-05, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9400      [5.41e-06, 5.15e-06, 3.85e-06, 3.87e-07, 4.09e-07, 1.21e-06, 3.49e-07, 1.24e-06]    [6.64e-06, 7.10e-06, 5.56e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9500      [5.07e-06, 5.97e-06, 3.32e-06, 1.24e-06, 4.07e-07, 2.28e-07, 3.90e-07, 2.07e-06]    [5.43e-06, 7.50e-06, 4.56e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9600      [6.77e-06, 1.10e-05, 3.55e-06, 1.42e-05, 4.00e-07, 2.99e-06, 3.47e-07, 1.85e-06]    [6.22e-06, 1.13e-05, 4.89e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9700      [1.67e-06, 3.76e-06, 2.63e-06, 3.50e-07, 3.91e-07, 1.66e-07, 3.59e-07, 9.80e-07]    [2.31e-06, 5.55e-06, 3.93e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9800      [1.77e-06, 4.38e-06, 3.17e-06, 4.17e-06, 4.05e-07, 2.41e-06, 3.61e-07, 9.61e-07]    [2.38e-06, 5.94e-06, 4.35e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
9900      [2.09e-06, 3.76e-06, 2.56e-06, 6.36e-07, 3.96e-07, 1.54e-07, 3.52e-07, 8.98e-07]    [2.95e-06, 5.53e-06, 3.81e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  
10000     [3.66e-06, 5.95e-06, 2.74e-06, 1.99e-06, 3.36e-07, 1.55e-06, 3.02e-07, 1.26e-06]    [4.88e-06, 7.36e-06, 3.99e-06, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00]    []  

Best model at step 9700:
  train loss: 1.03e-05
  test loss: 1.18e-05
  test metric: []

'train' took 301.486852 s

Saving loss history to loss.dat ...
Saving training data to train.dat ...
Saving test data to test.dat ...
